,Synsets,domain,nrhypos,nrdirhypers,nrpartrels,depthfromtopsynset,glosslength,minwordlength,nroflemmas,polyscore_max,ngrams_last_mean,partrels_normalised,depthfromtopsynset_normalised_x,glosslength_normalised_x,All_CHILDES_mean_x,All_CHILDES_mean_log_x,CHILDES_sum_x,CHILDES_Sum_log_x,CHILDES_max_x,CHILDES_max_log_x,CHILDES_Rel_Mean,CHILDES_Rel_Sum,CHILDES_Rel_max,CHILDES_Rel_Mean_log,CHILDES_Rel_Sum_log,CHILDES_Rel_max_log,"CHILDES_per100,000",KBNC_mean_x,KBNC_mean_log_x,KBNC_Sum_x,KBNC_Sum_log_x,KBNC_max_x,KBNC_max_log_x,KBNC_Rel_Mean,KBNC_Rel_Sum,KBNC_Rel_max,KBNC_Rel_Mean_log,KBNC_Rel_Sum_log,KBNC_Rel_max_log,"KBNC_per100,000",CABNC_mean_x,CABNC_mean_log_x,CABNC_sum_x,CABNC_Sum_log_x,CABNC_max_x,CABNC_max_log_x,CABNC_Rel_Mean,CABNC_Rel_Sum,CABNC_Rel_max,CABNC_Rel_Mean_log,CABNC_Rel_Sum_log,CABNC_Rel_max_log,"CABNC_per100,000",BNC_mean_x,BNC_mean_log_x,BNC_sum_x,BNC_Sum_log_x,BNC_max_x,BNC_max_log_x,BNC_Rel_Mean,BNC_Rel_Sum,BNC_Rel_max,BNC_Rel_Mean_log,BNC_Rel_Sum_log,BNC_Rel_max_log,"BNC_per100,000",KBNC_appear
845,Synset('object.n.01'),,29580,1,0,2,63,6,2,7,-9.703396519535405,7.722222222222223e-10,0.4851657940663176,1.051891891891892,2.0,0.6931471805599453,2.0,0.6931471805599453,2.0,0.6931471805599453,3.511117602777435e-07,3.511117602777435e-07,3.511117602777435e-07,-14.862161258811074,-14.862161258811074,-14.862161258811074,0.0351111760277743,24.0,3.1780538303479458,24.0,3.1780538303479458,24.0,3.1780538303479458,2.1899668493768176e-05,2.1899668493768176e-05,2.1899668493768176e-05,-10.729039058527247,-10.729039058527247,-10.729039058527247,2.1899668493768174,25.0,3.218875824868201,25.0,3.218875824868201,25.0,3.218875824868201,1.0365478478778964e-05,1.0365478478778964e-05,1.0365478478778964e-05,-11.477029650211088,-11.477029650211088,-11.477029650211088,1.0365478478778962,5680.0,8.644706511715198,5680.0,8.644706511715198,5680.0,8.644706511715198,5.072421769726876e-05,5.072421769726876e-05,5.072421769726876e-05,-9.88910709480072,-9.88910709480072,-9.88910709480072,5.072421769726876,1
846,Synset('physical_entity.n.01'),,39555,1,0,1,37,15,1,1,-16.373275950027246,0.0,0.6666666666666666,0.902439024390244,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
847,Synset('entity.n.01'),,74373,0,0,0,101,6,1,1,-10.800712851611229,0.0,0.0,2.148936170212766,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1.0,0.0,1.0,0.0,1.0,0.0,9.124861872403406e-07,9.124861872403406e-07,9.124861872403406e-07,-13.907092888875194,-13.907092888875194,-13.907092888875194,0.091248618724034,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1152.0,7.049254841255837,1152.0,7.049254841255837,1152.0,7.049254841255837,1.0287728659727748e-05,1.0287728659727748e-05,1.0287728659727748e-05,-11.48455876526008,-11.48455876526008,-11.48455876526008,1.0287728659727748,1
848,Synset('edible_fruit.n.01'),,196,2,1,6,74,12,1,1,-17.081690571677893,1.1626016260162602,0.7681289167412713,1.095331746196046,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
849,Synset('fruit.n.01'),,320,1,0,8,45,5,1,5,-10.164372541493456,1.7258064516129034e-10,0.8833849329205367,0.7461645746164575,269.0,5.594711379601839,269.0,5.594711379601839,269.0,5.594711379601839,4.722453175735649e-05,4.722453175735649e-05,4.722453175735649e-05,-9.960597059769182,-9.960597059769182,-9.960597059769182,4.722453175735649,61.0,4.110873864173311,61.0,4.110873864173311,61.0,4.110873864173311,5.566165742166078e-05,5.566165742166078e-05,5.566165742166078e-05,-9.796219024701882,-9.796219024701882,-9.796219024701882,5.566165742166078,104.0,4.6443908991413725,104.0,4.6443908991413725,104.0,4.6443908991413725,4.312039047172049e-05,4.312039047172049e-05,4.312039047172049e-05,-10.051514575937915,-10.051514575937915,-10.051514575937915,4.312039047172049,3761.0,8.232440158470336,3761.0,8.232440158470336,3761.0,8.232440158470336,3.35869335844063e-05,3.35869335844063e-05,3.35869335844063e-05,-10.30137344804558,-10.30137344804558,-10.30137344804558,3.35869335844063,1
850,Synset('reproductive_structure.n.01'),,421,1,0,7,49,22,1,1,-18.62299069790339,2.104166666666667e-10,0.7718340611353712,0.692458374142997,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
851,Synset('plant_organ.n.01'),,603,1,0,6,53,11,1,1,-18.493960429003177,2.842105263157895e-10,0.6952789699570815,0.8664850136239782,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
852,Synset('plant_part.n.01'),,681,1,1,5,29,10,2,1,-17.59465527337343,1.9,0.7265774378585086,0.3457254901960784,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
853,Synset('natural_object.n.01'),,1112,1,0,4,46,14,1,1,-15.635677006896469,5.277777777777778e-10,0.4960835509138381,0.5694553036226218,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,9.124861872403407e-17,9.124861872403407e-17,9.124861872403407e-17,-36.93294381881565,-36.93294381881565,-36.93294381881565,9.124861872403408e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,4.146191391511586e-17,4.146191391511586e-17,4.146191391511586e-17,-37.72175640501975,-37.72175640501975,-37.72175640501975,4.146191391511586e-12,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,8.930320017124781e-19,8.930320017124781e-19,8.930320017124781e-19,-41.55966453645637,-41.55966453645637,-41.55966453645637,8.930320017124783e-14,0
854,Synset('produce.n.01'),,374,1,0,5,47,7,4,8,-10.811182782335688,0.0,0.9090909090909092,1.1325301204819278,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,5.266676404166152e-07,5.266676404166152e-07,5.266676404166152e-07,-14.45669615070291,-14.45669615070291,-14.45669615070291,0.0526667640416615,12.0,2.4849066497880004,12.0,2.4849066497880004,12.0,2.4849066497880004,1.0949834246884088e-05,1.0949834246884088e-05,1.0949834246884088e-05,-11.422186239087193,-11.422186239087193,-11.422186239087193,1.0949834246884087,18.0,2.8903717578961645,18.0,2.8903717578961645,18.0,2.8903717578961645,7.463144504720853e-06,7.463144504720853e-06,7.463144504720853e-06,-11.805533717183124,-11.805533717183124,-11.805533717183124,0.7463144504720853,11398.0,9.341193180394946,11398.0,9.341193180394946,11398.0,9.341193180394946,0.0001017877875551,0.0001017877875551,0.0001017877875551,-9.192620426120971,-9.192620426120971,-9.192620426120971,10.178778755518826,1
855,Synset('food.n.02'),,1120,1,1,4,82,4,2,3,-9.62168940525813,4.185185185185185,0.6191780821917808,1.3452380952380951,1237.0,7.120444372392488,1237.0,7.120444372392488,1237.0,7.120444372392488,0.0002171626237317,0.0002171626237317,0.0002171626237317,-8.434864066978532,-8.434864066978532,-8.434864066978532,21.71626237317843,215.0,5.3706380281276624,215.0,5.3706380281276624,215.0,5.3706380281276624,0.0001961845302566,0.0001961845302566,0.0001961845302566,-8.536454860747531,-8.536454860747531,-8.536454860747531,19.618453025667325,253.0,5.53338948872752,253.0,5.53338948872752,253.0,5.53338948872752,0.0001048986422052,0.0001048986422052,0.0001048986422052,-9.16251598635177,-9.16251598635177,-9.16251598635177,10.48986422052431,16528.0,9.71281119135942,16528.0,9.71281119135942,16528.0,9.71281119135942,0.000147600329243,0.000147600329243,0.000147600329243,-8.821002415156498,-8.821002415156498,-8.821002415156498,14.76003292430384,1
856,Synset('solid.n.01'),,1231,1,0,3,53,5,1,18,-10.138981163871708,5.909090909090909e-10,0.4462242562929062,0.7693166592228673,9.0,2.19722457733622,9.0,2.19722457733622,9.0,2.19722457733622,1.5800029212498455e-06,1.5800029212498455e-06,1.5800029212498455e-06,-13.3580838620348,-13.3580838620348,-13.3580838620348,0.1580002921249845,33.0,3.49650756146648,33.0,3.49650756146648,33.0,3.49650756146648,3.011204417893124e-05,3.011204417893124e-05,3.011204417893124e-05,-10.410585327408713,-10.410585327408713,-10.410585327408713,3.0112044178931243,30.0,3.4011973816621555,30.0,3.4011973816621555,30.0,3.4011973816621555,1.2438574174534756e-05,1.2438574174534756e-05,1.2438574174534756e-05,-11.294708093417134,-11.294708093417134,-11.294708093417134,1.2438574174534756,3418.0,8.136810863675537,3418.0,8.136810863675537,3418.0,8.136810863675537,3.05238338185325e-05,3.05238338185325e-05,3.05238338185325e-05,-10.397002742840382,-10.397002742840382,-10.397002742840382,3.05238338185325,1
857,Synset('matter.n.03'),,6575,1,0,2,38,6,1,7,-8.466353662994692,7.600000000000001e-10,0.4903225806451613,0.5211115120894984,1518.0,7.325148957955575,1518.0,7.325148957955575,1518.0,7.325148957955575,0.0002664938260508,0.0002664938260508,0.0002664938260508,-8.230159481415445,-8.230159481415445,-8.230159481415445,26.649382605080728,188.0,5.236441962829949,188.0,5.236441962829949,188.0,5.236441962829949,0.0001715474032011,0.0001715474032011,0.0001715474032011,-8.670650926045244,-8.670650926045244,-8.670650926045244,17.154740320118403,540.0,6.29156913955832,540.0,6.29156913955832,540.0,6.29156913955832,0.0002238943351416,0.0002238943351416,0.0002238943351416,-8.40433633552097,-8.40433633552097,-8.40433633552097,22.38943351416256,21634.0,9.982021430190237,21634.0,9.982021430190237,21634.0,9.982021430190237,0.0001931985432504,0.0001931985432504,0.0001931985432504,-8.551792176325684,-8.551792176325684,-8.551792176325684,19.319854325047757,1
858,Synset('musical_instrument.n.01'),,163,1,0,7,90,10,2,9,-11.012292728921643,3.9047619047619047e-10,0.6944948578342407,1.1390646704738383,10.0,2.302585092994046,10.0,2.302585092994046,10.0,2.302585092994046,1.755558801388717e-06,1.755558801388717e-06,1.755558801388717e-06,-13.252723346376976,-13.252723346376976,-13.252723346376976,0.1755558801388717,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,2.737458561721022e-06,2.737458561721022e-06,2.737458561721022e-06,-12.808480600207083,-12.808480600207083,-12.808480600207083,0.2737458561721022,5.0,1.6094379124341005,5.0,1.6094379124341005,5.0,1.6094379124341005,2.0730956957557925e-06,2.0730956957557925e-06,2.0730956957557925e-06,-13.08646756264519,-13.08646756264519,-13.08646756264519,0.2073095695755792,2500.0,7.824046010856292,2500.0,7.824046010856292,2500.0,7.824046010856292,2.2325800042811954e-05,2.2325800042811954e-05,2.2325800042811954e-05,-10.709767595659626,-10.709767595659626,-10.709767595659626,2.2325800042811954,1
859,Synset('device.n.01'),,2760,1,0,6,52,6,1,5,-10.337160618973323,5.8e-10,0.729559748427673,0.5965189873417722,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1e-10,-23.025850929940457,1.7555588013887174e-17,1.7555588013887174e-17,1.7555588013887174e-17,-38.58115936931148,-38.58115936931148,-38.58115936931148,1.7555588013887177e-12,3.0,1.0986122886681098,3.0,1.0986122886681098,3.0,1.0986122886681098,2.737458561721022e-06,2.737458561721022e-06,2.737458561721022e-06,-12.808480600207083,-12.808480600207083,-12.808480600207083,0.2737458561721022,1.0,0.0,1.0,0.0,1.0,0.0,4.146191391511585e-07,4.146191391511585e-07,4.146191391511585e-07,-14.69590547507929,-14.69590547507929,-14.69590547507929,0.0414619139151158,2760.0,7.9229859587111955,2760.0,7.9229859587111955,2760.0,7.9229859587111955,2.46476832472644e-05,2.46476832472644e-05,2.46476832472644e-05,-10.610827647804722,-10.610827647804722,-10.610827647804722,2.46476832472644,1
