,Synset,Name
11895,Synset('sheepshearing.n.01'),sheepshearing.n.01
11896,Synset('social_season.n.01'),social_season.n.01
11897,Synset('theatrical_season.n.01'),theatrical_season.n.01
11898,Synset('whitsun.n.01'),whitsun.n.01
11899,Synset('dry_season.n.01'),dry_season.n.01
11900,Synset('fall.n.01'),fall.n.01
11901,Synset('harvest.n.04'),harvest.n.04
11902,Synset('haying.n.02'),haying.n.02
11903,Synset('rainy_season.n.01'),rainy_season.n.01
11904,Synset('spring.n.01'),spring.n.01
11905,Synset('summer.n.01'),summer.n.01
11906,Synset('winter.n.01'),winter.n.01
11907,Synset('advent.n.02'),advent.n.02
11908,Synset('allhallowtide.n.01'),allhallowtide.n.01
11909,Synset('christmas.n.01'),christmas.n.01
11910,Synset('eastertide.n.01'),eastertide.n.01
11911,Synset('lammastide.n.01'),lammastide.n.01
11912,Synset('lent.n.01'),lent.n.01
11913,Synset('michaelmastide.n.01'),michaelmastide.n.01
11914,Synset('shrovetide.n.01'),shrovetide.n.01
11915,Synset('twelfthtide.n.01'),twelfthtide.n.01
11916,Synset('beauty_sleep.n.01'),beauty_sleep.n.01
11917,Synset('kip.n.01'),kip.n.01
11918,Synset('prison_term.n.01'),prison_term.n.01
11919,Synset('school_term.n.01'),school_term.n.01
11920,Synset('tenure.n.01'),tenure.n.01
11921,Synset('day.n.02'),day.n.02
11922,Synset('dead.n.02'),dead.n.02
11923,Synset('ephemera.n.01'),ephemera.n.01
11924,Synset('hard_times.n.01'),hard_times.n.01
11925,Synset('incarnation.n.03'),incarnation.n.03
11926,Synset('moment.n.02'),moment.n.02
11927,Synset('space_age.n.01'),space_age.n.01
11928,Synset('wee.n.01'),wee.n.01
11929,Synset('while.n.01'),while.n.01
11930,Synset('limitation.n.04'),limitation.n.04
11931,Synset('adolescence.n.01'),adolescence.n.01
11932,Synset('adulthood.n.01'),adulthood.n.01
11933,Synset('age.n.03'),age.n.03
11934,Synset('bachelorhood.n.01'),bachelorhood.n.01
11935,Synset('bloom.n.03'),bloom.n.03
11936,Synset('childhood.n.01'),childhood.n.01
11937,Synset('deathbed.n.01'),deathbed.n.01
11938,Synset('eighties.n.03'),eighties.n.03
11939,Synset('fifties.n.02'),fifties.n.02
11940,Synset('forties.n.01'),forties.n.01
11941,Synset('golden_years.n.01'),golden_years.n.01
11942,Synset('infancy.n.01'),infancy.n.01
11943,Synset('middle_age.n.01'),middle_age.n.01
11944,Synset('neonatal_period.n.01'),neonatal_period.n.01
11945,Synset('nineties.n.03'),nineties.n.03
11946,Synset('old_age.n.01'),old_age.n.01
11947,Synset('prepuberty.n.01'),prepuberty.n.01
11948,Synset('puberty.n.01'),puberty.n.01
11949,Synset('schooldays.n.01'),schooldays.n.01
11950,Synset('seventies.n.02'),seventies.n.02
11951,Synset('sixties.n.02'),sixties.n.02
11952,Synset('summer.n.02'),summer.n.02
11953,Synset('teens.n.01'),teens.n.01
11954,Synset('thirties.n.01'),thirties.n.01
11955,Synset('twenties.n.01'),twenties.n.01
11956,Synset('widowhood.n.01'),widowhood.n.01
11957,Synset('youth.n.03'),youth.n.03
11958,Synset('compensatory_time.n.01'),compensatory_time.n.01
11959,Synset('day_off.n.01'),day_off.n.01
11960,Synset('leave.n.01'),leave.n.01
11961,Synset('leisure.n.01'),leisure.n.01
11962,Synset('spare_time.n.01'),spare_time.n.01
11963,Synset('modern_times.n.01'),modern_times.n.01
11964,Synset('roman_times.n.01'),roman_times.n.01
11965,Synset('probation.n.01'),probation.n.01
11966,Synset('probation.n.02'),probation.n.02
11967,Synset('first_trimester.n.01'),first_trimester.n.01
11968,Synset('second_trimester.n.01'),second_trimester.n.01
11969,Synset('third_trimester.n.01'),third_trimester.n.01
11970,Synset('24/7.n.01'),24/7.n.01
11971,Synset('holy_week.n.01'),holy_week.n.01
11972,Synset('rag.n.02'),rag.n.02
11973,Synset('shiva.n.01'),shiva.n.01
11974,Synset('week_from_monday.n.01'),week_from_monday.n.01
11975,Synset('day.n.05'),day.n.05
11976,Synset('face_time.n.01'),face_time.n.01
11977,Synset('hours.n.01'),hours.n.01
11978,Synset('overtime.n.01'),overtime.n.01
11979,Synset('turnaround.n.01'),turnaround.n.01
11980,Synset('workweek.n.01'),workweek.n.01
11981,Synset('annum.n.01'),annum.n.01
11982,Synset('calendar_year.n.01'),calendar_year.n.01
11983,Synset('church_year.n.01'),church_year.n.01
11984,Synset('common_year.n.01'),common_year.n.01
11985,Synset('fiscal_year.n.01'),fiscal_year.n.01
11986,Synset('holy_year.n.01'),holy_year.n.01
11987,Synset('leap_year.n.01'),leap_year.n.01
11988,Synset('new_year.n.01'),new_year.n.01
11989,Synset('off_year.n.01'),off_year.n.01
11990,Synset('off_year.n.02'),off_year.n.02
11991,Synset('y2k.n.01'),y2k.n.01
11992,Synset('year_of_grace.n.01'),year_of_grace.n.01
11993,Synset('school_year.n.01'),school_year.n.01
11994,Synset('anomalistic_year.n.01'),anomalistic_year.n.01
11995,Synset('lunar_year.n.01'),lunar_year.n.01
11996,Synset('solar_year.n.01'),solar_year.n.01
11997,Synset('split.n.02'),split.n.02
11998,Synset('flood.n.02'),flood.n.02
11999,Synset('haymow.n.01'),haymow.n.01
12000,Synset('droplet.n.01'),droplet.n.01
12001,Synset('eyedrop.n.01'),eyedrop.n.01
12002,Synset('raindrop.n.01'),raindrop.n.01
12003,Synset('tear.n.01'),tear.n.01
12004,Synset('breast.n.03'),breast.n.03
12005,Synset('drink.n.01'),drink.n.01
12006,Synset('drumstick.n.01'),drumstick.n.01
12007,Synset('libation.n.02'),libation.n.02
12008,Synset('medallion.n.02'),medallion.n.02
12009,Synset('oyster.n.03'),oyster.n.03
12010,Synset('parson's_nose.n.01'),parsons_nose.n.01
12011,Synset('piece.n.08'),piece.n.08
12012,Synset('round.n.09'),round.n.09
12013,Synset('second_joint.n.01'),second_joint.n.01
12014,Synset('wing.n.09'),wing.n.09
12015,Synset('skeleton.n.01'),skeleton.n.01
12016,Synset('shtikl.n.01'),shtikl.n.01
12017,Synset('morsel.n.02'),morsel.n.02
12018,Synset('swallow.n.01'),swallow.n.01
12019,Synset('snuff.n.02'),snuff.n.02
12020,Synset('spark.n.04'),spark.n.04
12021,Synset('maxwell.n.01'),maxwell.n.01
12022,Synset('weber.n.01'),weber.n.01
12023,Synset('cradle.n.03'),cradle.n.03
12024,Synset('grave.n.01'),grave.n.01
12025,Synset('high_time.n.01'),high_time.n.01
12026,Synset('occasion.n.04'),occasion.n.04
12027,Synset('currency.n.01'),currency.n.01
12028,Synset('money.n.01'),money.n.01
12029,Synset('tender.n.01'),tender.n.01
12030,Synset('beaufort_scale.n.01'),beaufort_scale.n.01
12031,Synset('index.n.01'),index.n.01
12032,Synset('logarithmic_scale.n.01'),logarithmic_scale.n.01
12033,Synset('mercalli_scale.n.01'),mercalli_scale.n.01
12034,Synset('mohs_scale.n.01'),mohs_scale.n.01
12035,Synset('moment_magnitude_scale.n.01'),moment_magnitude_scale.n.01
12036,Synset('richter_scale.n.01'),richter_scale.n.01
12037,Synset('wage_scale.n.01'),wage_scale.n.01
12038,Synset('cgs.n.01'),cgs.n.01
12039,Synset('systeme_international_d'unites.n.01'),systeme_international_dunites.n.01
12040,Synset('extension.n.01'),extension.n.01
12041,Synset('moratorium.n.01'),moratorium.n.01
12042,Synset('retardation.n.02'),retardation.n.02
12043,Synset('breath.n.03'),breath.n.03
12044,Synset('birthday.n.02'),birthday.n.02
12045,Synset('maturity.n.03'),maturity.n.03
12046,Synset('future_date.n.01'),future_date.n.01
12047,Synset('rain_date.n.01'),rain_date.n.01
12048,Synset('sell-by_date.n.01'),sell-by_date.n.01
12049,Synset('capability.n.03'),capability.n.03
12050,Synset('instinct.n.01'),instinct.n.01
12051,Synset('natural_ability.n.01'),natural_ability.n.01
12052,Synset('prescience.n.01'),prescience.n.01
12053,Synset('fecundity.n.01'),fecundity.n.01
12054,Synset('flight.n.06'),flight.n.06
12055,Synset('genius.n.04'),genius.n.04
12056,Synset('imagination.n.01'),imagination.n.01
12057,Synset('invention.n.01'),invention.n.01
12058,Synset('inventiveness.n.01'),inventiveness.n.01
12059,Synset('attention.n.05'),attention.n.05
12060,Synset('language.n.05'),language.n.05
12061,Synset('memory.n.03'),memory.n.03
12062,Synset('reason.n.03'),reason.n.03
12063,Synset('sense.n.03'),sense.n.03
12064,Synset('volition.n.01'),volition.n.01
12065,Synset('acuteness.n.02'),acuteness.n.02
12066,Synset('brain.n.02'),brain.n.02
12067,Synset('breadth.n.01'),breadth.n.01
12068,Synset('brightness.n.02'),brightness.n.02
12069,Synset('brilliance.n.03'),brilliance.n.03
12070,Synset('mental_quickness.n.01'),mental_quickness.n.01
12071,Synset('mind.n.07'),mind.n.07
12072,Synset('nimbleness.n.01'),nimbleness.n.01
12073,Synset('nonverbal_intelligence.n.01'),nonverbal_intelligence.n.01
12074,Synset('precociousness.n.01'),precociousness.n.01
12075,Synset('shrewdness.n.01'),shrewdness.n.01
12076,Synset('verbal_intelligence.n.01'),verbal_intelligence.n.01
