,Synset,Name,1
1414,Synset('alder.n.01'),alder.n.01,alder
1415,Synset('ash.n.03'),ash.n.03,ash
1416,Synset('balsa.n.01'),balsa.n.01,balsa
1417,Synset('bamboo.n.01'),bamboo.n.01,bamboo
1418,Synset('basswood.n.01'),basswood.n.01,basswood
1419,Synset('beech.n.02'),beech.n.02,beech
1420,Synset('birch.n.01'),birch.n.01,birch
1421,Synset('boxwood.n.01'),boxwood.n.01,boxwood
1422,Synset('brazilwood.n.01'),brazilwood.n.01,brazilwood
1423,Synset('briarwood.n.01'),briarwood.n.01,briarwood
1424,Synset('burl.n.01'),burl.n.01,burl
1425,Synset('cedar.n.02'),cedar.n.02,cedar
1426,Synset('cherry.n.01'),cherry.n.01,cherry
1427,Synset('chestnut.n.01'),chestnut.n.01,chestnut
1428,Synset('cocuswood.n.01'),cocuswood.n.01,cocuswood
1429,Synset('cypress.n.01'),cypress.n.01,cypress
1430,Synset('dogwood.n.02'),dogwood.n.02,dogwood
1431,Synset('ebony.n.02'),ebony.n.02,ebony
1432,Synset('elm.n.02'),elm.n.02,elm
1433,Synset('gumwood.n.01'),gumwood.n.01,gumwood
1434,Synset('hazel.n.02'),hazel.n.02,hazel
1435,Synset('heartwood.n.01'),heartwood.n.01,heartwood
1436,Synset('hemlock.n.03'),hemlock.n.03,hemlock
1437,Synset('hickory.n.01'),hickory.n.01,hickory
1438,Synset('kauri.n.03'),kauri.n.03,kauri
1439,Synset('kingwood.n.01'),kingwood.n.01,kingwood
1440,Synset('knot.n.03'),knot.n.03,knot
1441,Synset('lancewood.n.01'),lancewood.n.01,lancewood
1442,Synset('lemonwood.n.01'),lemonwood.n.01,lemonwood
1443,Synset('lignum_vitae.n.01'),lignum_vitae.n.01,lignum_vitae
1444,Synset('logwood.n.01'),logwood.n.01,logwood
1445,Synset('mahogany.n.01'),mahogany.n.01,mahogany
1446,Synset('maple.n.01'),maple.n.01,maple
1447,Synset('oak.n.01'),oak.n.01,oak
1448,Synset('olive.n.03'),olive.n.03,olive
1449,Synset('pine.n.02'),pine.n.02,pine
1450,Synset('poplar.n.01'),poplar.n.01,poplar
1451,Synset('red_lauan.n.01'),red_lauan.n.01,red_lauan
1452,Synset('redwood.n.01'),redwood.n.01,redwood
1453,Synset('rosewood.n.01'),rosewood.n.01,rosewood
1454,Synset('ruby_wood.n.01'),ruby_wood.n.01,ruby_wood
1455,Synset('sabicu.n.01'),sabicu.n.01,sabicu
1456,Synset('sandarac.n.01'),sandarac.n.01,sandarac
1457,Synset('satinwood.n.02'),satinwood.n.02,satinwood
1458,Synset('shittimwood.n.03'),shittimwood.n.03,shittimwood
1459,Synset('spruce.n.01'),spruce.n.01,spruce
1460,Synset('sycamore.n.01'),sycamore.n.01,sycamore
1461,Synset('teak.n.01'),teak.n.01,teak
1462,Synset('tulipwood.n.01'),tulipwood.n.01,tulipwood
1463,Synset('tulipwood.n.02'),tulipwood.n.02,tulipwood
1464,Synset('tupelo.n.01'),tupelo.n.01,tupelo
1465,Synset('walnut.n.02'),walnut.n.02,walnut
1466,Synset('yew.n.01'),yew.n.01,yew
1467,Synset('zebrawood.n.01'),zebrawood.n.01,zebrawood
1468,Synset('batholith.n.01'),batholith.n.01,batholith
1469,Synset('dichlorodiphenyltrichloroethane.n.01'),dichlorodiphenyltrichloroethane.n.01,dichlorodiphenyltrichloroethane
1470,Synset('brass.n.01'),brass.n.01,brass
1471,Synset('bronze.n.01'),bronze.n.01,bronze
1472,Synset('cola.n.02'),cola.n.02,cola
1473,Synset('pop.n.02'),pop.n.02,pop
1474,Synset('dough.n.01'),dough.n.01,dough
1475,Synset('bean_curd.n.01'),bean_curd.n.01,bean_curd
1476,Synset('corn.n.03'),corn.n.03,corn
1477,Synset('malt.n.03'),malt.n.03,malt
1478,Synset('oat.n.02'),oat.n.02,oat
1479,Synset('rice.n.01'),rice.n.01,rice
1480,Synset('wheat.n.02'),wheat.n.02,wheat
1481,Synset('egg_white.n.01'),egg_white.n.01,egg_white
1482,Synset('oatmeal.n.02'),oatmeal.n.02,oatmeal
1483,Synset('coconut_milk.n.02'),coconut_milk.n.02,coconut_milk
1484,Synset('bran.n.02'),bran.n.02,bran
1485,Synset('potato.n.01'),potato.n.01,potato
1486,Synset('marrow.n.03'),marrow.n.03,marrow
1487,Synset('omelet.n.01'),omelet.n.01,omelet
1488,Synset('pilaf.n.01'),pilaf.n.01,pilaf
1489,Synset('poi.n.01'),poi.n.01,poi
1490,Synset('porridge.n.01'),porridge.n.01,porridge
1491,Synset('seaport.n.01'),seaport.n.01,seaport
1492,Synset('bakery.n.01'),bakery.n.01,bakery
1493,Synset('colliery.n.01'),colliery.n.01,colliery
1494,Synset('exchange.n.06'),exchange.n.06,exchange
1495,Synset('farm.n.01'),farm.n.01,farm
1496,Synset('forge.n.02'),forge.n.02,forge
1497,Synset('lab.n.01'),lab.n.01,lab
1498,Synset('shipyard.n.01'),shipyard.n.01,shipyard
1499,Synset('interchange.n.01'),interchange.n.01,interchange
1500,Synset('intersection.n.02'),intersection.n.02,intersection
1501,Synset('hairline.n.02'),hairline.n.02,hairline
1502,Synset('bitter_end.n.02'),bitter_end.n.02,bitter_end
1503,Synset('heel.n.04'),heel.n.04,heel
1504,Synset('pole.n.10'),pole.n.10,pole
1505,Synset('key.n.09'),key.n.09,key
1506,Synset('city.n.02'),city.n.02,city
1507,Synset('department.n.02'),department.n.02,department
1508,Synset('municipality.n.01'),municipality.n.01,municipality
1509,Synset('shire.n.01'),shire.n.01,shire
1510,Synset('ward.n.02'),ward.n.02,ward
1511,Synset('outskirt.n.01'),outskirt.n.01,outskirt
1512,Synset('parish.n.02'),parish.n.02,parish
1513,Synset('suburb.n.01'),suburb.n.01,suburb
1514,Synset('uptown.n.01'),uptown.n.01,uptown
1515,Synset('eastern_hemisphere.n.01'),eastern_hemisphere.n.01,eastern_hemisphere
1516,Synset('baseball_diamond.n.01'),baseball_diamond.n.01,baseball_diamond
1517,Synset('midway.n.01'),midway.n.01,midway
1518,Synset('oasis.n.01'),oasis.n.01,oasis
1519,Synset('short.n.01'),short.n.01,short
1520,Synset('horn.n.04'),horn.n.04,horn
1521,Synset('tile.n.01'),tile.n.01,tile
1522,Synset('tile.n.02'),tile.n.02,tile
1523,Synset('capstone.n.02'),capstone.n.02,capstone
1524,Synset('cornerstone.n.02'),cornerstone.n.02,cornerstone
1525,Synset('cornerstone.n.03'),cornerstone.n.03,cornerstone
1526,Synset('millstone.n.03'),millstone.n.03,millstone
1527,Synset('springer.n.01'),springer.n.01,springer
1528,Synset('bosom.n.03'),bosom.n.03,bosom
1529,Synset('elbow.n.04'),elbow.n.04,elbow
1530,Synset('knee.n.03'),knee.n.03,knee
1531,Synset('lap.n.03'),lap.n.03,lap
1532,Synset('leg.n.07'),leg.n.07,leg
1533,Synset('shoulder.n.04'),shoulder.n.04,shoulder
1534,Synset('skirt.n.01'),skirt.n.01,skirt
1535,Synset('tent-fly.n.01'),tent-fly.n.01,tent-fly
1536,Synset('rug.n.01'),rug.n.01,rug
1537,Synset('boot.n.01'),boot.n.01,boot
1538,Synset('shoe.n.01'),shoe.n.01,shoe
1539,Synset('binding.n.05'),binding.n.05,binding
1540,Synset('crystal.n.06'),crystal.n.06,crystal
1541,Synset('fallboard.n.01'),fallboard.n.01,fallboard
1542,Synset('hood.n.09'),hood.n.09,hood
1543,Synset('roof.n.01'),roof.n.01,roof
1544,Synset('roof.n.02'),roof.n.02,roof
1545,Synset('screen.n.05'),screen.n.05,screen
1546,Synset('splasher.n.01'),splasher.n.01,splasher
1547,Synset('washboard.n.02'),washboard.n.02,washboard
1548,Synset('lid.n.02'),lid.n.02,lid
1549,Synset('mosaic.n.01'),mosaic.n.01,mosaic
1550,Synset('stage_set.n.01'),stage_set.n.01,stage_set
1551,Synset('bangle.n.02'),bangle.n.02,bangle
1552,Synset('jewelry.n.01'),jewelry.n.01,jewelry
1553,Synset('pendant.n.01'),pendant.n.01,pendant
1554,Synset('mihrab.n.01'),mihrab.n.01,mihrab
1555,Synset('weave.n.01'),weave.n.01,weave
1556,Synset('trench.n.01'),trench.n.01,trench
1557,Synset('airport.n.01'),airport.n.01,airport
1558,Synset('airstrip.n.01'),airstrip.n.01,airstrip
1559,Synset('fiber-optic_transmission_system.n.01'),fiber-optic_transmission_system.n.01,fiber-optic_transmission_system
1560,Synset('terminal.n.01'),terminal.n.01,terminal
1561,Synset('telpherage.n.01'),telpherage.n.01,telpherage
1562,Synset('plumbing.n.01'),plumbing.n.01,plumbing
1563,Synset('sink.n.01'),sink.n.01,sink
1564,Synset('bag.n.04'),bag.n.04,bag
1565,Synset('bowl.n.08'),bowl.n.08,bowl
1566,Synset('cassette.n.01'),cassette.n.01,cassette
1567,Synset('cylinder.n.04'),cylinder.n.04,cylinder
1568,Synset('drawer.n.01'),drawer.n.01,drawer
1569,Synset('pan.n.03'),pan.n.03,pan
1570,Synset('pod.n.04'),pod.n.04,pod
1571,Synset('telpher.n.01'),telpher.n.01,telpher
1572,Synset('trailer.n.03'),trailer.n.03,trailer
1573,Synset('aspergill.n.01'),aspergill.n.01,aspergill
1574,Synset('bait.n.02'),bait.n.02,bait
1575,Synset('buffer.n.06'),buffer.n.06,buffer
1576,Synset('comb.n.01'),comb.n.01,comb
1577,Synset('drive.n.10'),drive.n.10,drive
1578,Synset('fan.n.01'),fan.n.01,fan
1579,Synset('key.n.01'),key.n.01,key
1580,Synset('keyboard.n.01'),keyboard.n.01,keyboard
1581,Synset('knocker.n.05'),knocker.n.05,knocker
1582,Synset('magnet.n.01'),magnet.n.01,magnet
1583,Synset('remote_control.n.01'),remote_control.n.01,remote_control
1584,Synset('reset.n.01'),reset.n.01,reset
1585,Synset('runner.n.09'),runner.n.09,runner
1586,Synset('stylus.n.01'),stylus.n.01,stylus
1587,Synset('trap.n.01'),trap.n.01,trap
1588,Synset('valve.n.02'),valve.n.02,valve
1589,Synset('ventilator.n.01'),ventilator.n.01,ventilator
1590,Synset('satellite.n.01'),satellite.n.01,satellite
1591,Synset('curtain.n.01'),curtain.n.01,curtain
1592,Synset('brush.n.02'),brush.n.02,brush
1593,Synset('eraser.n.01'),eraser.n.01,eraser
1594,Synset('hook.n.05'),hook.n.05,hook
1595,Synset('needle.n.03'),needle.n.03,needle
1596,Synset('oar.n.01'),oar.n.01,oar
1597,Synset('spear.n.02'),spear.n.02,spear
1598,Synset('computer_system.n.01'),computer_system.n.01,computer_system
1599,Synset('exhaust.n.02'),exhaust.n.02,exhaust
1600,Synset('lockage.n.02'),lockage.n.02,lockage
1601,Synset('catgut.n.02'),catgut.n.02,catgut
1602,Synset('lace.n.01'),lace.n.01,lace
1603,Synset('plumb_line.n.01'),plumb_line.n.01,plumb_line
1604,Synset('ripcord.n.01'),ripcord.n.01,ripcord
1605,Synset('ripcord.n.02'),ripcord.n.02,ripcord
1606,Synset('string.n.03'),string.n.03,string
1607,Synset('wick.n.02'),wick.n.02,wick
1608,Synset('cable.n.03'),cable.n.03,cable
1609,Synset('hangman's_rope.n.01'),hangmans_rope.n.01,hangman's_rope
1610,Synset('eye.n.05'),eye.n.05,eye
1611,Synset('neckline.n.01'),neckline.n.01,neckline
1612,Synset('mattress.n.01'),mattress.n.01,mattress
1613,Synset('paneling.n.01'),paneling.n.01,paneling
1614,Synset('wainscot.n.01'),wainscot.n.01,wainscot
1615,Synset('window.n.03'),window.n.03,window
1616,Synset('damper.n.01'),damper.n.01,damper
1617,Synset('escutcheon.n.02'),escutcheon.n.02,escutcheon
1618,Synset('grid.n.03'),grid.n.03,grid
1619,Synset('pane.n.01'),pane.n.01,pane
1620,Synset('slide.n.01'),slide.n.01,slide
1621,Synset('collar.n.01'),collar.n.01,collar
1622,Synset('collar.n.06'),collar.n.06,collar
1623,Synset('headstall.n.01'),headstall.n.01,headstall
1624,Synset('strap.n.03'),strap.n.03,strap
1625,Synset('box.n.07'),box.n.07,box
1626,Synset('bullpen.n.01'),bullpen.n.01,bullpen
1627,Synset('chancel.n.01'),chancel.n.01,chancel
1628,Synset('choir.n.03'),choir.n.03,choir
1629,Synset('orchestra_pit.n.01'),orchestra_pit.n.01,orchestra_pit
1630,Synset('patio.n.01'),patio.n.01,patio
1631,Synset('pit.n.06'),pit.n.06,pit
1632,Synset('turnaround.n.03'),turnaround.n.03,turnaround
1633,Synset('loge.n.01'),loge.n.01,loge
1634,Synset('boards.n.02'),boards.n.02,boards
1635,Synset('fuselage.n.01'),fuselage.n.01,fuselage
1636,Synset('bathhouse.n.01'),bathhouse.n.01,bathhouse
1637,Synset('clubhouse.n.01'),clubhouse.n.01,clubhouse
1638,Synset('hotel.n.01'),hotel.n.01,hotel
1639,Synset('house.n.01'),house.n.01,house
1640,Synset('planetarium.n.01'),planetarium.n.01,planetarium
1641,Synset('restaurant.n.01'),restaurant.n.01,restaurant
1642,Synset('rink.n.01'),rink.n.01,rink
1643,Synset('temple.n.03'),temple.n.03,temple
1644,Synset('loft.n.02'),loft.n.02,loft
1645,Synset('condominium.n.02'),condominium.n.02,condominium
1646,Synset('dock.n.05'),dock.n.05,dock
1647,Synset('tumbler.n.03'),tumbler.n.03,tumbler
1648,Synset('bulkhead.n.01'),bulkhead.n.01,bulkhead
1649,Synset('wall.n.01'),wall.n.01,wall
1650,Synset('gun_enclosure.n.01'),gun_enclosure.n.01,gun_enclosure
1651,Synset('brim.n.02'),brim.n.02,brim
1652,Synset('cleat.n.01'),cleat.n.01,cleat
1653,Synset('cornice.n.03'),cornice.n.03,cornice
1654,Synset('fluke.n.03'),fluke.n.03,fluke
1655,Synset('lug.n.03'),lug.n.03,lug
1656,Synset('tenon.n.01'),tenon.n.01,tenon
1657,Synset('tooth.n.02'),tooth.n.02,tooth
1658,Synset('tooth.n.05'),tooth.n.05,tooth
1659,Synset('dugout.n.01'),dugout.n.01,dugout
1660,Synset('tent.n.01'),tent.n.01,tent
1661,Synset('ballpark.n.01'),ballpark.n.01,ballpark
1662,Synset('skeleton.n.04'),skeleton.n.04,skeleton
1663,Synset('turret.n.01'),turret.n.01,turret
1664,Synset('ouija.n.01'),ouija.n.01,Ouija
1665,Synset('obverse.n.02'),obverse.n.02,obverse
1666,Synset('reverse.n.04'),reverse.n.04,reverse
1667,Synset('tabletop.n.01'),tabletop.n.01,tabletop
1668,Synset('shaft.n.10'),shaft.n.10,shaft
1669,Synset('highway.n.01'),highway.n.01,highway
1670,Synset('canal.n.03'),canal.n.03,canal
1671,Synset('muscle_cell.n.01'),muscle_cell.n.01,muscle_cell
1672,Synset('nerve_cell.n.01'),nerve_cell.n.01,nerve_cell
1673,Synset('biped.n.01'),biped.n.01,biped
1674,Synset('embryo.n.02'),embryo.n.02,embryo
1675,Synset('agaric.n.01'),agaric.n.01,agaric
1676,Synset('candida.n.01'),candida.n.01,candida
1677,Synset('earthball.n.01'),earthball.n.01,earthball
1678,Synset('ergot.n.02'),ergot.n.02,ergot
1679,Synset('lichen.n.02'),lichen.n.02,lichen
1680,Synset('monilia.n.01'),monilia.n.01,monilia
1681,Synset('puffball.n.01'),puffball.n.01,puffball
1682,Synset('shiitake.n.01'),shiitake.n.01,shiitake
1683,Synset('truffle.n.01'),truffle.n.01,truffle
1684,Synset('yeast.n.02'),yeast.n.02,yeast
1685,Synset('virion.n.01'),virion.n.01,virion
1686,Synset('canella.n.01'),canella.n.01,canella
1687,Synset('cascara.n.01'),cascara.n.01,cascara
1688,Synset('cinchona.n.01'),cinchona.n.01,cinchona
1689,Synset('magnolia.n.01'),magnolia.n.01,magnolia
1690,Synset('winter's_bark.n.01'),winters_bark.n.01,winter's_bark
1691,Synset('hair.n.01'),hair.n.01,hair
1692,Synset('skin.n.01'),skin.n.01,skin
1693,Synset('capsule.n.03'),capsule.n.03,capsule
1694,Synset('stalk.n.02'),stalk.n.02,stalk
1695,Synset('parenchyma.n.02'),parenchyma.n.02,parenchyma
1696,Synset('aurora.n.02'),aurora.n.02,aurora
1697,Synset('cloud.n.02'),cloud.n.02,cloud
1698,Synset('coma.n.03'),coma.n.03,coma
1699,Synset('claw.n.03'),claw.n.03,claw
1700,Synset('digit.n.03'),digit.n.03,digit
1701,Synset('fin.n.06'),fin.n.06,fin
1702,Synset('limb.n.01'),limb.n.01,limb
1703,Synset('swimmeret.n.01'),swimmeret.n.01,swimmeret
1704,Synset('finger.n.01'),finger.n.01,finger
1705,Synset('hand.n.01'),hand.n.01,hand
1706,Synset('toe.n.01'),toe.n.01,toe
1707,Synset('countenance.n.03'),countenance.n.03,countenance
1708,Synset('muzzle.n.02'),muzzle.n.02,muzzle
1709,Synset('sulcus.n.01'),sulcus.n.01,sulcus
1710,Synset('end-plate.n.01'),end-plate.n.01,end-plate
1711,Synset('silk_gland.n.01'),silk_gland.n.01,silk_gland
1712,Synset('intestine.n.01'),intestine.n.01,intestine
1713,Synset('liver.n.01'),liver.n.01,liver
1714,Synset('stomach.n.01'),stomach.n.01,stomach
1715,Synset('nucleus.n.01'),nucleus.n.01,nucleus
1716,Synset('glottis.n.01'),glottis.n.01,glottis
1717,Synset('larynx.n.01'),larynx.n.01,larynx
1718,Synset('halter.n.04'),halter.n.04,halter
1719,Synset('vane.n.04'),vane.n.04,vane
1720,Synset('eyeball.n.01'),eyeball.n.01,eyeball
1721,Synset('keel.n.02'),keel.n.02,keel
1722,Synset('auricle.n.02'),auricle.n.02,auricle
1723,Synset('abdominal_cavity.n.01'),abdominal_cavity.n.01,abdominal_cavity
1724,Synset('armpit.n.01'),armpit.n.01,armpit
1725,Synset('cecum.n.01'),cecum.n.01,cecum
1726,Synset('eye_socket.n.01'),eye_socket.n.01,eye_socket
1727,Synset('middle_ear.n.01'),middle_ear.n.01,middle_ear
1728,Synset('pelvis.n.02'),pelvis.n.02,pelvis
1729,Synset('socket.n.01'),socket.n.01,socket
1730,Synset('vacuole.n.01'),vacuole.n.01,vacuole
1731,Synset('ventricle.n.01'),ventricle.n.01,ventricle
1732,Synset('spinal_cord.n.01'),spinal_cord.n.01,spinal_cord
1733,Synset('hoof.n.02'),hoof.n.02,hoof
1734,Synset('nail.n.01'),nail.n.01,nail
1735,Synset('autonomic_nervous_system.n.01'),autonomic_nervous_system.n.01,autonomic_nervous_system
1736,Synset('cerebral_cortex.n.01'),cerebral_cortex.n.01,cerebral_cortex
1737,Synset('cerebrum.n.01'),cerebrum.n.01,cerebrum
1738,Synset('ganglion.n.01'),ganglion.n.01,ganglion
1739,Synset('medulla_oblongata.n.01'),medulla_oblongata.n.01,medulla_oblongata
1740,Synset('pons.n.02'),pons.n.02,pons
1741,Synset('thalamus.n.01'),thalamus.n.01,thalamus
1742,Synset('epicardia.n.01'),epicardia.n.01,epicardia
1743,Synset('esophagus.n.01'),esophagus.n.01,esophagus
1744,Synset('comb.n.04'),comb.n.04,comb
1745,Synset('spinal_column.n.01'),spinal_column.n.01,spinal_column
1746,Synset('tarsus.n.01'),tarsus.n.01,tarsus
1747,Synset('cochlea.n.01'),cochlea.n.01,cochlea
1748,Synset('placenta.n.02'),placenta.n.02,placenta
1749,Synset('pulp.n.05'),pulp.n.05,pulp
1750,Synset('diaphragm.n.02'),diaphragm.n.02,diaphragm
1751,Synset('chalaza.n.02'),chalaza.n.02,chalaza
1752,Synset('fat.n.01'),fat.n.01,fat
1753,Synset('antibody.n.01'),antibody.n.01,antibody
1754,Synset('capsid.n.02'),capsid.n.02,capsid
1755,Synset('circle.n.01'),circle.n.01,circle
1756,Synset('multiple_sclerosis.n.01'),multiple_sclerosis.n.01,multiple_sclerosis
1757,Synset('paralysis_agitans.n.01'),paralysis_agitans.n.01,paralysis_agitans
1758,Synset('amyotrophic_lateral_sclerosis.n.01'),amyotrophic_lateral_sclerosis.n.01,amyotrophic_lateral_sclerosis
1759,Synset('ataxia.n.01'),ataxia.n.01,ataxia
1760,Synset('erectile_dysfunction.n.01'),erectile_dysfunction.n.01,erectile_dysfunction
1761,Synset('tungus.n.02'),tungus.n.02,Tungus
1762,Synset('clause.n.01'),clause.n.01,clause
1763,Synset('phrase.n.01'),phrase.n.01,phrase
1764,Synset('alpha.n.01'),alpha.n.01,alpha
1765,Synset('beta.n.01'),beta.n.01,beta
1766,Synset('delta.n.03'),delta.n.03,delta
1767,Synset('eta.n.02'),eta.n.02,eta
1768,Synset('gamma.n.01'),gamma.n.01,gamma
1769,Synset('he.n.02'),he.n.02,he
1770,Synset('j.n.02'),j.n.02,J
1771,Synset('kappa.n.01'),kappa.n.01,kappa
1772,Synset('l.n.04'),l.n.04,L
1773,Synset('m.n.06'),m.n.06,M
1774,Synset('mem.n.01'),mem.n.01,mem
1775,Synset('mu.n.01'),mu.n.01,mu
1776,Synset('n.n.05'),n.n.05,N
1777,Synset('nu.n.01'),nu.n.01,nu
1778,Synset('nun.n.03'),nun.n.03,nun
1779,Synset('omega.n.02'),omega.n.02,omega
1780,Synset('p.n.02'),p.n.02,P
1781,Synset('pe.n.01'),pe.n.01,pe
1782,Synset('pi.n.04'),pi.n.04,pi
1783,Synset('psi.n.02'),psi.n.02,psi
1784,Synset('r.n.03'),r.n.03,R
1785,Synset('s.n.05'),s.n.05,S
1786,Synset('shin.n.03'),shin.n.03,shin
1787,Synset('sigma.n.01'),sigma.n.01,sigma
1788,Synset('sin.n.05'),sin.n.05,sin
1789,Synset('t.n.04'),t.n.04,T
1790,Synset('tau.n.01'),tau.n.01,tau
1791,Synset('u.n.03'),u.n.03,U
1792,Synset('v.n.04'),v.n.04,V
1793,Synset('xi.n.02'),xi.n.02,xi
1794,Synset('riot_act.n.02'),riot_act.n.02,Riot_Act
1795,Synset('myth.n.01'),myth.n.01,myth
1796,Synset('codicil.n.01'),codicil.n.01,codicil
1797,Synset('bottom_line.n.01'),bottom_line.n.01,bottom_line
1798,Synset('by-line.n.01'),by-line.n.01,by-line
1799,Synset('dateline.n.02'),dateline.n.02,dateline
1800,Synset('couplet.n.02'),couplet.n.02,couplet
1801,Synset('strophe.n.01'),strophe.n.01,strophe
1802,Synset('database_management_system.n.01'),database_management_system.n.01,database_management_system
1803,Synset('operating_system.n.01'),operating_system.n.01,operating_system
1804,Synset('cotula.n.01'),cotula.n.01,Cotula
1805,Synset('felicia.n.01'),felicia.n.01,Felicia
1806,Synset('genus_petunia.n.01'),genus_petunia.n.01,genus_Petunia
1807,Synset('layia.n.01'),layia.n.01,Layia
1808,Synset('prunella.n.01'),prunella.n.01,Prunella
1809,Synset('pyrethrum.n.04'),pyrethrum.n.04,Pyrethrum
1810,Synset('rubia.n.01'),rubia.n.01,Rubia
1811,Synset('agdestis.n.01'),agdestis.n.01,Agdestis
1812,Synset('beta.n.02'),beta.n.02,Beta
1813,Synset('carica.n.01'),carica.n.01,Carica
1814,Synset('cistus.n.01'),cistus.n.01,Cistus
1815,Synset('cola.n.01'),cola.n.01,Cola
1816,Synset('corchorus.n.02'),corchorus.n.02,Corchorus
1817,Synset('corydalis.n.02'),corydalis.n.02,Corydalis
1818,Synset('genus_cleome.n.01'),genus_cleome.n.01,genus_Cleome
1819,Synset('grewia.n.01'),grewia.n.01,Grewia
1820,Synset('mammea.n.01'),mammea.n.01,Mammea
1821,Synset('mesua.n.01'),mesua.n.01,Mesua
1822,Synset('ochna.n.01'),ochna.n.01,Ochna
1823,Synset('pieris.n.01'),pieris.n.01,Pieris
1824,Synset('richea.n.01'),richea.n.01,Richea
1825,Synset('shorea.n.01'),shorea.n.01,Shorea
1826,Synset('tilia.n.01'),tilia.n.01,Tilia
1827,Synset('viola.n.02'),viola.n.02,Viola
1828,Synset('annona.n.01'),annona.n.01,Annona
1829,Synset('laurus.n.01'),laurus.n.01,Laurus
1830,Synset('andira.n.01'),andira.n.01,Andira
1831,Synset('astragalus.n.01'),astragalus.n.01,Astragalus
1832,Synset('baphia.n.01'),baphia.n.01,Baphia
1833,Synset('cornus.n.01'),cornus.n.01,Cornus
1834,Synset('genus_cassia.n.01'),genus_cassia.n.01,genus_Cassia
1835,Synset('guaiacum.n.03'),guaiacum.n.03,Guaiacum
1836,Synset('larrea.n.01'),larrea.n.01,Larrea
1837,Synset('lens.n.02'),lens.n.02,Lens
1838,Synset('melia.n.01'),melia.n.01,Melia
1839,Synset('meryta.n.01'),meryta.n.01,Meryta
1840,Synset('panax.n.01'),panax.n.01,Panax
1841,Synset('prunus.n.01'),prunus.n.01,Prunus
1842,Synset('retama.n.01'),retama.n.01,Retama
1843,Synset('rosa.n.01'),rosa.n.01,Rosa
