,index,TotalCounts
17434,there∆⌋,1.0
17435,↑∆oh∆,1.0
17436,ce,1.0
17437,incorporate,2.0
17438,⌈eating,1.0
17439,nutrition,1.0
17440,videotape,3.0
17441,progeny,1.0
17442,browny,3.0
17443,⌈trying,1.0
17444,⌊let,2.0
17445,°browny,1.0
17446,↑Red,1.0
17447,winners,1.0
17448,⌈hhhh⌉,2.0
17449,⌊forget⌋,1.0
17450,weeners,2.0
17451,↑⁎look,1.0
17452,house⁎,2.0
17453,deen,1.0
17454,well,1.0
17455,⁎lets,1.0
17456,yuk,2.0
17457,like⁎,1.0
17458,⁎call,1.0
17459,xxxxx⁎,1.0
17460,⁎ha⁎ir,1.0
17461,done⌉,2.0
17462,⌊has,1.0
17463,↑yea,1.0
17464,more⌋,1.0
17465,⁎↑YU,1.0
17466,xxxx⁎,1.0
17467,bumbly,1.0
17468,Silv,1.0
17469,mmhh⁎mm⁎,1.0
17470,miniature,3.0
17471,florentine,1.0
17472,dicky,9.0
17473,⌈sitting,1.0
17474,fence⌉,1.0
17475,⌊which,3.0
17476,contain,2.0
17477,historical,1.0
17478,quotation⌋,1.0
17479,apprec⌈iate,1.0
17480,b⌈ird,1.0
17481,⌊such,1.0
17482,⌈paul⌉,1.0
17483,⌈traditional,1.0
17484,⌊daws,1.0
17485,⌈dicky,1.0
17486,bird⌉,1.0
17487,⌊Victorian,1.0
17488,shortbread,2.0
17489,tin⌋,1.0
17490,fly⌉,1.0
17491,⌊musical,1.0
17492,scene⌋,1.0
17493,°ba°,1.0
17494,advent,6.0
17495,⌈calenders⌉,1.0
17496,⌊nuff⌋,1.0
17497,expec⌈ting⌉,1.0
17498,as⌋,1.0
17499,↑argos,1.0
17500,laughing,1.0
17501,⁎ho,1.0
17502,deranged,1.0
17503,jesus,1.0
17504,so,1.0
17505,bizarre,5.0
17506,⁎unusal,1.0
17507,Michael⁎,1.0
17508,⁎oh⁎,1.0
17509,so⁎,1.0
17510,↑Christmass,1.0
17511,↑loves,1.0
17512,⌈lo⌉,1.0
17513,look,2.0
17514,Christmas↑,1.0
17515,°think°,1.0
17516,⁎happy,1.0
17517,christas⁎,1.0
17518,a↑↓w,1.0
17519,°happy,1.0
17520,christmas°,1.0
17521,∇like,1.0
17522,one∇,1.0
17523,york,1.0
17524,⌈again⌉,3.0
17525,they'se,1.0
17526,⌈↓down⌉,1.0
17527,⌈ehh⌉,1.0
17528,⌊ehey⌋,1.0
17529,ehey,1.0
17530,⌈can,3.0
17531,candles↑⌉,1.0
17532,⌊happy⌋,1.0
17533,Christ,1.0
17534,mas,1.0
17535,⌈happy,2.0
17536,⌊happy,2.0
17537,↑Christme⌋,1.0
17538,↑⁎happy,1.0
17539,⌈Christmas⁎⌉,1.0
17540,⌈christmas⌉,1.0
17541,mas⌋,1.0
17542,⌈Christmas⌉,2.0
17543,↑mer,1.0
17544,hap,2.0
17545,sick⌋,1.0
17546,wreaths,1.0
17547,funeral,3.0
17548,⌈wreaths⌉,1.0
17549,⌊why's,1.0
17550,mistletoe,1.0
17551,↓and,2.0
17552,ehmmh,1.0
17553,OH,2.0
17554,⌊↑oh,1.0
17555,⌊winter,1.0
17556,village⌋,1.0
17557,holders,1.0
17558,inspired,1.0
17559,architecture,3.0
17560,⌈typical,1.0
17561,village⌉,1.0
17562,⌊Do,1.0
17563,°ha,4.0
17564,ha°,3.0
17565,building⌋,1.0
17566,aglow,1.0
17567,placing,1.0
17568,n⌈ight,1.0
17569,⌊↑MY,1.0
17570,nai,1.0
17571,nei⌋,1.0
17572,it'll⌋,1.0
17573,flames,11.0
17574,⌈humbug⌉,1.0
17575,scrooge,2.0
17576,Gerry,2.0
17577,Brenda,1.0
17578,↓think,1.0
17579,⌈awf⌉,1.0
17580,↑cat,1.0
17581,↑mine,2.0
17582,cats,1.0
17583,impressionist,1.0
17584,°Christmas°,1.0
17585,firs,1.0
17586,Archers,1.0
17587,Ambridge⌉,1.0
17588,⌈eighty,1.0
17589,inspiring,1.0
17590,collection,26.0
17591,⌈ladies,1.0
17592,prayers⌉,1.0
17593,⌊sa⌋,1.0
17594,ahhh⌈hh,1.0
17595,world⌉,1.0
17596,gentleman,18.0
17597,↓those,1.0
17598,↑things,2.0
17599,↑its,1.0
17600,truffles,4.0
17601,⌈mouth,1.0
17602,truffles⌉,1.0
17603,∙hhhh,1.0
17604,↑Ivy⁎,1.0
17605,truffle,1.0
17606,↑Nanny,1.0
17607,watch⌋,1.0
17608,sna⁎oh,1.0
17609,hay⁎a,1.0
17610,sledging,1.0
17611,dome,33.0
17612,°hhhhhh°,1.0
17613,composer,1.0
17614,Leroy,1.0
17615,↑forty,1.0
17616,snug,16.0
17617,innovative,1.0
17618,decorat,1.0
17619,slo,2.0
17620,gin,6.0
17621,w⌈ant,1.0
17622,Keynes,1.0
17623,College,1.0
17624,doe⌋,1.0
17625,festive,1.0
17626,wreath,1.0
17627,↑two,1.0
17628,°quite,1.0
17629,unusually,1.0
17630,⌈pair⌉,1.0
17631,⌈ayea⌉,1.0
17632,for⌋,2.0
17633,meloncholic⌋,1.0
17634,⌊ha⌋,3.0
17635,deme,1.0
17636,visit⌉,1.0
17637,pussy⌋,1.0
17638,ab,5.0
17639,⌊ab,1.0
17640,dab⌋,1.0
17641,⁎what's,3.0
17642,oH,2.0
17643,Im,4.0
17644,work⌉,1.0
17645,⌊go,1.0
17646,⌈creature⌋⌉,1.0
17647,⌈alone⌉,1.0
17648,⌊eva's⌋,1.0
17649,⌊a⌈h,1.0
17650,wish⌋,1.0
17651,spell⌋,2.0
17652,⌈chess,1.0
17653,⌊dormay,2.0
17654,vous⌋,4.0
17655,chess,3.0
17656,⌈for,3.0
17657,harris,1.0
17658,eats⌉,1.0
17659,⌈socks,1.0
17660,⌊soma,1.0
17661,teena⌋,1.0
17662,spellcheck,1.0
17663,⌈alone⌉⁎,1.0
17664,⌈that's⌋,1.0
17665,⌊A⌈wo⌉,1.0
17666,hard⌋,1.0
17667,⌈eveybody⌉,1.0
17668,⌊daw,1.0
17669,be⌈cause⌉,1.0
17670,goi⌈ng,1.0
17671,head⌉,1.0
17672,⌈still,1.0
17673,⌊right,1.0
17674,⌈spell,1.0
17675,whether⌉,1.0
17676,⌊spell,1.0
17677,⌊whether⌋,1.0
17678,↑spell,1.0
17679,⌈doob,1.0
17680,wha⌉,1.0
17681,⌊as,1.0
17682,way⌋,1.0
17683,aitch,1.0
17684,↑going,2.0
17685,⌊back,1.0
17686,rug⌋,1.0
17687,⌈l⌉,1.0
17688,∆bits,1.0
17689,table∆,1.0
17690,definately⌋,1.0
17691,else∆,1.0
17692,dorm⌈ay,1.0
17693,cous⌉,1.0
17694,⌊∆you,1.0
17695,↓you∆⌋,1.0
17696,blatant⌉,1.0
17697,all°,1.0
17698,bath,1.0
17699,need⌋,1.0
17700,ne⌈ed,1.0
17701,⌊ceem⌋,1.0
17702,⌈c'have,1.0
17703,bath⌋,1.0
17704,another⌋,1.0
17705,as⌈sume,1.0
17706,↑Christmas,1.0
17707,⌊Christmas⌋,1.0
17708,Oxford,1.0
17709,tomay,1.0
17710,⌈vous⌉,1.0
17711,⌈it'll,1.0
17712,wonderful⌉,1.0
17713,⌊tommy,4.0
17714,⌈understanding⌉,1.0
17715,↑won't⌋,1.0
17716,tommy,9.0
17717,↑won't,6.0
17718,⌈bracelet⌉,1.0
17719,hair⌋,1.0
17720,⌈↑won't⌉,1.0
17721,⌊bracelet⌋,1.0
17722,⌈tommy,1.0
17723,↑won't⌉,1.0
17724,↑will⌋,1.0
17725,walts,1.0
17726,walts,1.0
17727,walt,1.0
17728,↑A,1.0
17729,lug,1.0
17730,⌈glug,1.0
17731,glug⌉,1.0
17732,page⌋,1.0
17733,tomeree,1.0
17734,rolla,1.0
17735,filing,3.0
17736,⁎aye⌈a⁎⌉,1.0
17737,⌊↑so⌋rry↓,1.0
17738,dormay,4.0
17739,tatoes,3.0
17740,⌈bless,1.0
17741,⌊long,1.0
17742,feedooo,1.0
17743,feeddle,1.0
17744,fiddly,52.0
17745,°fiddly,1.0
17746,⌈cat°⌉,1.0
17747,⌊fiddly⌋,1.0
17748,↑fat,1.0
17749,↑⁎no,1.0
17750,neh,2.0
17751,chucks,1.0
17752,↑silly,1.0
17753,m↑u↓m,1.0
17754,↑Her,1.0
17755,drain⁎,1.0
17756,°mum°,1.0
17757,whasat,1.0
17758,the⌈y⌉,1.0
17759,⌊wan't⌋,1.0
17760,⌊they're⌋,1.0
17761,∆that's,1.0
17762,pub∆,1.0
17763,pub's,1.0
17764,∆uh,1.0
17765,em∆,1.0
17766,chair∆,1.0
17767,⌈who,1.0
17768,↑em,1.0
17769,germy,1.0
17770,⁎clean,1.0
17771,pubs⁎,1.0
17772,↑ruff,1.0
17773,ruf,4.0
17774,hickory,3.0
17775,dickory,3.0
17776,⁎hickory,1.0
17777,dickory⁎,1.0
17778,↓hickory,1.0
17779,↑tick,1.0
17780,tock,21.0
17781,eh⌈,1.0
17782,∆porridge∆⌉,1.0
17783,⌊said,1.0
17784,do↑o↓ne,1.0
17785,me→,1.0
17786,↑bear,1.0
17787,o↑ho,1.0
17788,bear°,3.0
17789,mm↑hh⌈mm⌉,1.0
17790,⌊for⌋,1.0
17791,↑cutting,1.0
17792,oah,1.0
17793,at's,2.0
17794,↑You,2.0
17795,∇daddy,1.0
17796,bear∇,1.0
17797,⁎yum,1.0
17798,yum⁎,1.0
17799,myam,1.0
17800,m∆yum,1.0
17801,yum∆,1.0
17802,°oawa°,1.0
17803,↑white,1.0
17804,bread↓,1.0
17805,it↓,1.0
17806,gonna°,1.0
17807,↑got,2.0
17808,goodbye⁎,1.0
17809,⁎goodbye⁎,1.0
17810,cookA,1.0
17811,∆bug∆,1.0
17812,yukky,1.0
17813,ae⌈w⌉,1.0
17814,⌊cau,1.0
17815,cause⌋,1.0
17816,hobble,2.0
17817,so°,2.0
17818,us°,1.0
17819,⁎jimbo⁎,1.0
17820,jim⌈bo⌉,1.0
17821,jimbo°,1.0
17822,me⌉,5.0
17823,for↑got,1.0
17824,jimbo,3.0
17825,no↑↓w,1.0
17826,⌈he's,2.0
17827,lost⌉,1.0
17828,worry⌋,1.0
17829,↑ready,1.0
17830,↑taste,1.0
17831,cause,1.0
17832,↑Own,1.0
17833,∇my,1.0
17834,fruit∇,1.0
17835,frui⌈t⌉,1.0
17836,fruioat,1.0
17837,him°,1.0
17838,°gee,1.0
17839,ba°,1.0
17840,are°,1.0
17841,⁎cmon,1.0
17842,coming⁎,1.0
17843,∆↑every∆,1.0
17844,sters,1.0
17845,cooled,17.0
17846,⌈I'll⌉,1.0
17847,be↑es⌈t⌉,1.0
17848,mine°,1.0
17849,mmmhhhmmmm,1.0
17850,°mmmmmhhmm°,1.0
17851,↑aW,1.0
17852,⌈pubs,1.0
17853,then'll,1.0
17854,xxxxxx⌋,1.0
17855,°its,1.0
17856,down°,1.0
17857,∆done∆,1.0
17858,↑better,2.0
17859,⌊⁎↑yea⁎⌋,1.0
17860,°chaouse,1.0
17861,⁎↑you⁎,1.0
17862,°baby,1.0
17863,thankyou↑,1.0
17864,∆all∆,1.0
17865,drng,1.0
17866,↑every,1.0
17867,↓i,1.0
17868,xxxx⌈xxx,1.0
17869,wan°,1.0
17870,⌈porridge,1.0
17871,⌊bit,1.0
17872,tired⌋,1.0
17873,droopy,3.0
17874,droopy°,1.0
17875,°please,1.0
17876,⁎can,4.0
17877,out↓⁎,1.0
17878,whOA,1.0
17879,↑ate,1.0
17880,∇open,1.0
17881,on∇→,1.0
17882,wah⌉,1.0
17883,crumpets⌋,1.0
17884,°nearly,1.0
17885,⌈them°⌉,1.0
17886,hun⌈gry⌉,1.0
17887,li↑ke,1.0
17888,hung⌈ry⌉,1.0
17889,smella,1.0
17890,⌈thin⌉,1.0
17891,⌊ro⌋oah,1.0
17892,clo⌈wn⌉,1.0
17893,xxxxxxxxx⌉,1.0
17894,xxxxxxxx⌉,1.0
17895,⌊an⌈ything⌋,1.0
17896,⌈actually⌋,1.0
17897,which⌋,1.0
17898,what'ya,1.0
17899,wedding⌋,1.0
17900,wasn't⌋,2.0
17901,⌈↑go,1.0
17902,away⌋,1.0
17903,Silvia,2.0
17904,mode,7.0
17905,⌊⁎and,1.0
17906,months⁎,1.0
17907,thi,1.0
17908,excluded,1.0
17909,wants⌉,2.0
17910,post⌋,1.0
17911,⌊every⌋,1.0
17912,shold,1.0
17913,⌈told,3.0
17914,camels⌋,1.0
17915,reaction,2.0
17916,connect,4.0
17917,focus,3.0
17918,°know°,1.0
17919,↑play,1.0
17920,↓car,1.0
17921,⌊↓mike⌋,1.0
17922,Ella⌉,3.0
17923,⌊too,1.0
17924,∆yea∆,1.0
17925,⌈deserve,1.0
17926,warned,1.0
17927,↓Silvie,1.0
17928,dryish,1.0
17929,jemmima,1.0
17930,Jemima,5.0
17931,jemima,1.0
17932,↑nannies,2.0
17933,nannies,2.0
17934,anne⌈x⌉,1.0
17935,annex,1.0
17936,°gon'ave,1.0
17937,bath°,1.0
17938,breakfasat,2.0
17939,↓lemonade,1.0
17940,↑lemonade,1.0
17941,↑would,1.0
17942,⁎goal⁎,1.0
17943,can'ave,1.0
17944,somefing,1.0
17945,will,2.0
17946,seuss,1.0
17947,↑lion,1.0
17948,N↓↑O,1.0
17949,person,1.0
17950,∇crazy∇,1.0
17951,↑DO,1.0
17952,↑ti↓me,1.0
17953,°↑all,1.0
17954,Ellas,1.0
17955,↑Amazing,1.0
17956,↑Ellas,1.0
17957,↑And,1.0
17958,↑making,1.0
17959,barf,1.0
17960,↑⁎stop⁎,1.0
17961,↑Whose,1.0
17962,↑bo↓oo,1.0
17963,emnant,1.0
17964,colcom,1.0
17965,pompom,7.0
17966,bup,2.0
17967,°read,1.0
17968,story°,1.0
17969,↑starlight,1.0
17970,starlight,1.0
17971,↑UH,3.0
17972,whoopee,4.0
17973,whooppee,1.0
17974,↓whoopee,1.0
17975,nut↑ella,1.0
17976,↑AT,1.0
17977,sound,1.0
17978,bit→,1.0
17979,says↑,1.0
17980,⁎Ella⁎,2.0
17981,°nut,1.0
17982,ella°,1.0
17983,°wait,1.0
17984,minute°,1.0
17985,↑⁎say⁎,1.0
17986,hha,1.0
17987,°does,1.0
17988,well°,1.0
17989,⌈goodbye⌉,1.0
17990,Ell⌈a⌉,1.0
17991,⌊Ell⌋a,1.0
17992,o⁎hup⁎,1.0
17993,∇↑here∇,1.0
17994,∇your,1.0
17995,here∇,1.0
17996,leho,1.0
17997,n↑↓me,1.0
17998,now↑,1.0
17999,Ella,1.0
18000,very,3.0
18001,Ella,1.0
18002,↑⁎uup⁎,1.0
18003,↑nut,1.0
18004,°nutella°,1.0
18005,↑⁎U⌈H⁎⌉,1.0
18006,⌊u⌋h,1.0
18007,↑mmhhmm,1.0
18008,↑help,1.0
18009,oaw,1.0
18010,↑⁎huh⁎,1.0
18011,↑boys,1.0
18012,⌈toys,1.0
18013,d⌋,1.0
18014,tos,1.0
18015,⁎like,1.0
18016,babies⁎,1.0
18017,sweeties,1.0
18018,↑they,1.0
18019,°tootie,1.0
18020,fruite⌈es°⌉,1.0
18021,⌊hah⌋,1.0
18022,tootie,3.0
18023,fruities,1.0
18024,hah⌊a,1.0
18025,name⌋,1.0
18026,↑Some,1.0
18027,rary,1.0
18028,tooty,1.0
18029,fruit⌈ees⌉,1.0
18030,fruitees,1.0
18031,yea,1.0
18032,⌈fruitees⌉,1.0
18033,⌊tie,1.0
18034,fruitees⌋,1.0
18035,↑ta↓ble,1.0
18036,⌊a⌋↑hm↓,1.0
18037,↓at's,1.0
18038,↑∆ve∆ry,1.0
18039,DO,1.0
18040,coff,1.0
18041,°↑I,1.0
18042,shs,4.0
18043,⌈ha⌉,2.0
18044,⁎down⁎,1.0
18045,↑Don't,1.0
18046,go↑,1.0
18047,⌈someid⌉,1.0
18048,↑Uh,1.0
18049,gonnae,1.0
18050,allowed⌉,2.0
18051,⌊goal⌋,1.0
18052,⌊he's,1.0
18053,a↑ten⌈ding⌉,1.0
18054,drwink,1.0
18055,↑park,1.0
18056,s⌈wimmin,1.0
18057,pool⌉,1.0
18058,bubbing,1.0
18059,↑It's,1.0
18060,big⌈gies⌉,1.0
18061,preted,1.0
18062,∇read,1.0
18063,home∇,1.0
18064,∇we're,1.0
18065,biggies↓∇,1.0
18066,∇have,1.0
18067,car∇,1.0
18068,⌈cause⌉,1.0
18069,°here's,1.0
18070,grommit,9.0
18071,prop,5.0
18072,↓chair,1.0
18073,⌊sit,1.0
18074,↓table,1.0
18075,↓yeah,1.0
18076,↑beautiful,1.0
18077,prin⌈cesses⌉,1.0
18078,nighty,1.0
18079,⌈bread⌉,2.0
18080,⌈Ella,1.0
18081,⌊with,1.0
18082,nutella⌋,1.0
18083,mousy,2.0
18084,down⌋,1.0
18085,⌊giving⌋,1.0
18086,↑warning,1.0
18087,↑leave,2.0
18088,crumpets°,1.0
18089,threads,2.0
18090,pe,1.0
18091,hmph,1.0
18092,↑has,1.0
18093,kish,1.0
18094,↓doesn't↑,1.0
18095,⌈plate,1.0
18096,leh,2.0
18097,e↑h↓,1.0
18098,↑heartshape,1.0
18099,↓heartshape,1.0
18100,↓colours,1.0
18101,viv,1.0
18102,∇there,1.0
18103,go∇,1.0
18104,zi,19.0
18105,↑zi,1.0
18106,↓zi,1.0
18107,⌈zi,1.0
18108,zi⌉,1.0
18109,↑didn't,1.0
18110,za,10.0
18111,↓za↑,1.0
18112,↑do↓,1.0
18113,↑gonga,3.0
18114,⌈gonga⌉,1.0
18115,gonga,26.0
18116,wo⌈ng⌉,1.0
18117,mister⁎⌋,1.0
18118,wonga,3.0
18119,funny,1.0
18120,honey,1.0
18121,sticky↑→,1.0
18122,awey,1.0
18123,↑lives,1.0
18124,hhhhhhh,1.0
18125,spo↑n,1.0
18126,↑otherwise,1.0
18127,drippy,2.0
18128,the're,1.0
18129,a↑↓,1.0
18130,ae↓,1.0
18131,noeh,1.0
18132,↑tastes,1.0
18133,role,2.0
18134,won't⌉,1.0
18135,chocolate↗,1.0
18136,↑nighty,1.0
18137,dre⌈ss⌉,1.0
18138,hmmhph,1.0
18139,↑cards,2.0
18140,colour,11.0
18141,mouse,2.0
18142,bees,2.0
18143,flowers,1.0
18144,pollen,3.0
18145,bee⌉,1.0
18146,⌊thankyou,1.0
18147,bees⌋,1.0
18148,touch,1.0
18149,flowery,4.0
18150,honeycomb,3.0
18151,aoh,1.0
18152,↑only,2.0
18153,⁎even,1.0
18154,needle's,1.0
18155,eyes⁎,1.0
18156,Melanie's,3.0
18157,yeus,1.0
18158,yea↓,1.0
18159,zeebra,2.0
18160,rolled,1.0
18161,hou⌈se⌉,1.0
18162,sxxx,1.0
18163,↑open,1.0
18164,⁎xxxxxx⁎,1.0
18165,⁎xxxxx⁎,1.0
18166,⁎thankyou⁎,1.0
18167,⁎hup⁎,1.0
18168,down⁎,1.0
18169,me⁎,1.0
18170,yuwk,1.0
18171,isn't⌋,1.0
18172,⌈friend⌉,2.0
18173,⌊waw↑⌋,1.0
18174,⌈watch⌉,1.0
18175,mmpphhff,1.0
18176,↑make,1.0
18177,⌊ye⌋a,1.0
18178,↑if,1.0
18179,⌈wao⌉,1.0
18180,↓window,1.0
18181,↑lets,1.0
18182,⌈&=sneeze⌉,1.0
18183,⌊wait,1.0
18184,minute⌋,2.0
18185,three,1.0
18186,sneezes,10.0
18187,f↓o↑ur,1.0
18188,wack,2.0
18189,°for,1.0
18190,every°,1.0
18191,shined,2.0
18192,bethlehem,1.0
18193,↑bethlehem,1.0
18194,↑Up,1.0
18195,awawa,1.0
18196,grommit's,1.0
18197,↓doggy,1.0
18198,⁎he,1.0
18199,ate⁎,1.0
18200,break⌈fast⌉,1.0
18201,double,1.0
18202,knot,1.0
18203,⁎thankyou,1.0
18204,now⁎,1.0
18205,cuddles,33.0
18206,mae,1.0
18207,⁎mummy,2.0
18208,said⁎,1.0
18209,mummy⁎,2.0
18210,°byebye,1.0
18211,⌈he⌉,1.0
18212,dail,1.0
18213,fine°,1.0
18214,↑ordinary,1.0
18215,°can,2.0
18216,'ave,1.0
18217,much°,1.0
18218,⌈actually,1.0
18219,yea⌋,1.0
18220,⌈pict⌉ures,1.0
18221,⌊just⌋,2.0
18222,reserved,2.0
18223,mmmmhhhmmm,1.0
18224,wouldn'd,1.0
18225,reserve,2.0
18226,∇to,1.0
18227,know∇,1.0
18228,didn't⌉,1.0
18229,kn↑ow↓,1.0
18230,sh'want,1.0
18231,↑What,1.0
18232,ready⁎,1.0
18233,slap,22.0
18234,↓right,1.0
18235,nalright,1.0
18236,toast,1.0
18237,Hi,1.0
18238,hehayo,1.0
18239,pla↑t↓e,1.0
18240,⁎xxx,1.0
18241,°tired,1.0
18242,grumpy°,1.0
18243,↑d'you,1.0
18244,small,1.0
18245,↑big,1.0
18246,⌈fork⌉,1.0
18247,⌊fork⌋,1.0
18248,⌈bacon,1.0
18249,⌈Eva,1.0
18250,d'you⌉,1.0
18251,⌈being⌉,1.0
18252,⌈choose,1.0
18253,sit⌋,1.0
18254,me↑↓,2.0
18255,Lewis,24.0
18256,besider,1.0
18257,⌈Lewis,1.0
18258,Lowis,1.0
18259,↑Lauis,1.0
18260,lauis,1.0
18261,dancer,13.0
18262,shiny⌉,1.0
18263,darlin⌋,1.0
18264,⌈aoh⌉,1.0
18265,alight,1.0
18266,⌈daddy,2.0
18267,giv,1.0
18268,⌊why,2.0
18269,him⌋,1.0
18270,we've⌉,1.0
18271,dancers,3.0
18272,is't,1.0
18273,⌈egg,1.0
18274,as_well⌉,1.0
18275,sausages⌋,1.0
18276,jam,1.0
18277,butter⌋,1.0
18278,⌈butter⌉,1.0
18279,⌊telephone⌋,1.0
18280,°know,1.0
18281,eH,1.0
18282,okay↑,2.0
18283,beggar,1.0
18284,pro↑duction,1.0
18285,↑⁎look⁎,1.0
18286,yeah⌈⌉,1.0
18287,Snappies⌋,1.0
18288,snappies,9.0
18289,place,1.0
18290,no⌈w⌉,1.0
18291,salt,1.0
18292,∇want,1.0
18293,salt∇,1.0
18294,salt⌉,1.0
18295,⌈me⌉,1.0
18296,↑little,2.0
18297,ahuh,1.0
18298,↑wa↓,1.0
18299,↑this,1.0
18300,it↑,1.0
18301,aw⁎,1.0
18302,next,1.0
18303,week,1.0
18304,°↓want,1.0
18305,gonga°,1.0
18306,yippee,14.0
18307,↑face,1.0
18308,lemonade⌉,1.0
18309,⌊haven't⌋,1.0
18310,floutin,1.0
18311,I'ave,2.0
18312,stra⌈ws⌉,1.0
18313,use⌋,1.0
18314,drink⌉,1.0
18315,ple↑⌈↓se⌉⌉,1.0
18316,⌊please⌋,2.0
18317,min↑,1.0
18318,yesterday↑,1.0
18319,poa,1.0
18320,use,1.0
18321,⌈isn't⌉,1.0
18322,Ibitha,1.0
18323,Ibiza,3.0
18324,⌊who's⌋,1.0
18325,⁎Ella,1.0
18326,more⁎,1.0
18327,°he's,1.0
18328,thinking°,1.0
18329,⌊⁎ye↑u⁎⌋,1.0
18330,↑here,1.0
18331,⌈day⌉,1.0
18332,⌊⁎oh⌋,2.0
18333,good⁎,2.0
18334,go⁎,1.0
18335,ha⌈nd⌉,1.0
18336,⌊naw,2.0
18337,hello⁎,1.0
18338,hole⁎,1.0
18339,Uh,3.0
18340,scared⁎,1.0
18341,real,3.0
18342,⁎lok⁎,1.0
18343,sna⌈ppy⌉,1.0
18344,↑⁎lok⁎,1.0
18345,snappy,5.0
18346,⌈look⌉,3.0
18347,ouch⁎,1.0
18348,∇⁎you,1.0
18349,real⁎∇,1.0
18350,⌈just⌉,1.0
18351,ha↑↓,2.0
18352,anything⌋,1.0
18353,↑e,2.0
18354,⌈e⌉,1.0
18355,↑bacon,1.0
18356,maname,1.0
18357,↑sa,1.0
18358,appears,3.0
18359,⁎huh⁎,2.0
18360,⌈↑⁎hello⁎⌉,1.0
18361,⌈our,1.0
18362,breakfast⌉,1.0
18363,⌈dad⌉,1.0
18364,↑after,1.0
18365,pleased⌋,1.0
18366,⌈it's⌉,1.0
18367,⁎get,2.0
18368,out⁎,2.0
18369,↑wants,1.0
18370,⌈doesn't,2.0
18371,dea,1.0
18372,why⌉,1.0
18373,⌊de,2.0
18374,°yeay,1.0
18375,↑mummy's,1.0
18376,↑⁎and⁎,1.0
18377,⌈beach,1.0
18378,↑⁎that⁎⌉,1.0
18379,↑egg,1.0
18380,↑⁎oh⁎,1.0
18381,scramble,3.0
18382,°mmhhm°,1.0
18383,∇what,1.0
18384,do∇,1.0
18385,↑bath,1.0
18386,tv→,1.0
18387,⌈moments⌉,1.0
18388,gongas,3.0
18389,changa,1.0
18390,↑Your,1.0
18391,cauliflower⌋,1.0
18392,aft,1.0
18393,yogurt,3.0
18394,⌈yogurt⌉,1.0
18395,⌊↑have,1.0
18396,tee⌈zer⌉,1.0
18397,kind⌋,1.0
18398,yogurts,1.0
18399,ave,1.0
18400,⌊stop⌋,1.0
18401,↑tell,2.0
18402,biscu⌈its⌉,1.0
18403,pick⌋,1.0
18404,⌊alright↑⌋,1.0
18405,☺that's,1.0
18406,it☺,2.0
18407,crackers°,1.0
18408,don't↓,1.0
18409,↑have⌉,1.0
18410,no↑a,1.0
18411,noot,1.0
18412,i↑s,1.0
18413,⌈thats⌉,1.0
18414,ly↑ing,1.0
18415,⌊hahahahaha⌋,1.0
18416,believing,2.0
18417,⌈⁎ar⁎⌉,1.0
18418,lying,1.0
18419,↓well,1.0
18420,⌈drink⌉,1.0
18421,⌊comba⌋,1.0
18422,phim,1.0
18423,⌈°pardon°⌉,1.0
18424,⌊⁎hhh⁎⌋,1.0
18425,phom,1.0
18426,↑phom,1.0
18427,Ryvita,1.0
18428,goo↓d,1.0
18429,rice⌉,1.0
18430,cakes⌉,1.0
18431,pomba,8.0
18432,pom,1.0
18433,☺ehe,1.0
18434,eya☺,1.0
18435,⌈laughing,2.0
18436,much⌉,2.0
18437,hehahe,1.0
18438,haheha,1.0
18439,hahehahe,1.0
18440,∇I,3.0
18441,em∇,1.0
18442,↑Snappies,1.0
18443,snappie,1.0
18444,⌈hahahahaha,1.0
18445,nappy↑,1.0
18446,☺snappies☺,1.0
18447,Ahahahahaha,1.0
18448,☺I,1.0
18449,⌊haheha⌋,2.0
18450,Ahaha⌈haha⌉,1.0
18451,wa⌈nt⌉,1.0
18452,didn't,2.0
18453,toilet↓,1.0
18454,∆uhuha,1.0
18455,uhuha∆,1.0
18456,hehehe,4.0
18457,⌈ma,1.0
18458,gonga⌉,1.0
18459,↑⁎Uhah⁎aha,1.0
18460,⁎uhah⁎aha,1.0
18461,keepa⌉,1.0
18462,↑☺pomba,1.0
18463,fie,1.0
18464,fa,3.0
18465,fa☺,1.0
18466,ehu,1.0
18467,ehaha,1.0
18468,uhhahahaha,1.0
18469,u↓↑p,1.0
18470,↑Ta☺toes☺,1.0
18471,yeahau,1.0
18472,crisps,1.0
18473,°poopees°,1.0
18474,⌈naw⌉,1.0
18475,⌈↓that⌉,1.0
18476,↑houses,1.0
18477,⌈say,1.0
18478,either⌉,1.0
18479,⌈spat,1.0
18480,☺me☺⌉,1.0
18481,hahaha⌈haha⌉,1.0
18482,⌊euH⌋,1.0
18483,huhe,1.0
18484,back⌉,1.0
18485,⌊crisps,1.0
18486,potatoes↑,1.0
18487,igloo,114.0
18488,↑One,1.0
18489,⌈hahahahaha⌉,1.0
18490,⌊↑what⌋,1.0
18491,⌈when,2.0
18492,potatoes⌉,1.0
18493,⌊ehy⌋,1.0
18494,wee°,1.0
18495,g',1.0
18496,⌈back⌉,3.0
18497,↓snappies,1.0
18498,huahuh,1.0
18499,⌈haha⌉,2.0
18500,⌈dinner⌉,1.0
18501,⌊banan⌋,1.0
18502,want°⌋,1.0
18503,true⌉⁎,1.0
